Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,Label
integralmenkul.com.tr,0,0,0,1,0,0,0,0,0
daspattayaforum.com,0,0,0,1,0,0,0,0,0
tomasucci.com,0,0,0,1,0,0,0,0,0
azpianonews.blogspot.com,0,0,0,1,0,0,1,0,0
apexchange.com,0,0,0,1,0,0,0,0,0
khbuyer.com,0,0,0,1,0,0,0,0,0
feedexporter.com,0,0,0,1,0,0,0,0,0
dometod.ru,0,0,0,1,0,0,0,0,0
korealtor.com,0,0,0,1,0,0,0,0,0
nilemotors.net,0,0,0,1,0,0,0,0,0
laboratoriosantaclara.com,0,0,0,1,0,0,0,0,0
approvalguide.com,0,0,0,1,0,0,0,0,0
krizovkarsky.cz,0,0,0,1,0,0,0,0,0
canalcienciascriminais.com.br,0,0,0,1,0,0,0,0,0
cmm-chuwa.com,0,0,0,1,0,0,0,0,0
tradebeat.com,0,0,0,1,0,0,1,0,0
theplq.com,0,0,0,1,0,0,0,0,0
allromanceebooks.com,0,0,0,1,0,0,0,0,0
quebrandoacabeca.com,0,0,0,1,0,0,0,0,0
theprivatejetcompany.com,0,0,0,1,0,0,0,0,0
etiantian.com,0,0,0,1,0,0,0,0,0
foundationapi.com,0,0,0,1,0,0,0,0,0
revistahosteleria.com,0,0,0,1,0,0,0,0,0
guerillaweb.ca,0,0,0,1,0,0,0,0,0
allindonesiatravel.com,0,0,0,1,0,0,0,0,0
mediacaffeine.com,0,0,0,1,0,0,0,0,0
puredarts.co.uk,0,0,0,1,0,0,0,0,0
digitaltruth.com,0,0,0,1,0,0,0,0,0
webtrafficmastermind.com,0,0,0,1,0,0,0,0,0
flex24.com,0,0,0,1,0,0,0,0,0
credit-center.ru,0,0,0,1,0,0,0,0,0
invitebookmarks.com,0,0,0,1,0,0,0,0,0
cupom-de-desconto.com,0,0,0,1,0,0,0,0,0
incompetech.com,0,0,0,1,0,0,0,0,0
mapmyrun.com,0,0,0,1,0,0,0,0,0
feltmark.com,0,0,0,1,0,0,0,0,0
takestimewinnings.com,0,0,0,1,0,0,0,0,0
enjoy-digital.co.uk,0,0,0,1,0,0,0,0,0
expert-russia.ru,0,0,0,1,0,0,0,0,0
postavy.cz,0,0,0,1,0,0,0,0,0
kabooliwala.com,0,0,0,1,0,0,0,0,0
lxcenter.org,0,0,0,1,0,0,0,0,0
oad.nl,0,0,0,1,0,0,0,0,0
pdaphonez.com,0,0,0,1,0,0,0,0,0
cheaptocheap.gr,0,0,0,1,0,0,0,0,0
seniorenforme.com,0,0,0,1,0,0,0,0,0
buyize.com,0,0,0,1,0,0,0,0,0
mysurfbiz.com,0,0,0,1,0,0,0,0,0
kieselmann.ru,0,0,0,1,0,0,0,0,0
myorganogold.com,0,0,0,1,0,0,0,0,0
mollerbil.no,0,0,0,1,0,0,0,0,0
mensaonline.de,0,0,0,1,0,0,0,0,0
list.ly,0,0,0,1,0,0,0,0,0
secondskinaudio.com,0,0,0,1,0,0,0,0,0
bad-heilbrunner.de,0,0,0,1,0,0,0,0,0
negocioideas.com,0,0,0,1,0,0,0,0,0
aldi-sued.de,0,0,0,1,0,0,0,0,0
anonser.pl,0,0,0,1,0,0,0,0,0
easysnorecure.com,0,0,0,1,0,0,0,0,0
hemayatonline.ir,0,0,0,1,0,0,0,0,0
fotomanuals.ru,0,0,0,1,0,0,0,0,0
cowetaschools.org,0,0,0,1,0,0,0,0,0
rad365media.com,0,0,0,1,0,0,0,0,0
bisnesinvest.ru,0,0,0,1,0,0,0,0,0
biritemarket.com,0,0,0,1,0,0,1,0,0
myvideo.ch,0,0,0,1,0,0,0,0,0
rimava.sk,0,0,0,1,0,0,0,0,0
nbdb.ca,0,0,0,1,0,0,0,0,0
chiyavschurot.com,0,0,0,1,0,0,1,0,0
infra20th.wordpress.com,0,0,0,1,0,0,0,0,0
wpsecurity.org,0,0,0,1,0,0,0,0,0
datemenow.com.tw,0,0,0,1,0,0,0,0,0
fhgov.com,0,0,0,1,0,0,0,0,0
china5080.com,0,0,0,1,0,0,0,0,0
organicolivia.com,0,0,0,1,0,0,0,0,0
lienphotography.wix.com,0,0,0,1,0,0,1,0,0
hyperfair.com,0,0,0,1,0,0,0,0,0
secretintheireyes.movie,0,0,0,1,0,0,0,0,0
exopolitik.org,0,0,0,1,0,0,0,0,0
jakartaconsulting.com,0,0,0,1,0,0,0,0,0
vi-view.com,0,0,0,1,0,0,0,0,0
zhuaji.org,0,0,0,1,0,0,0,0,0
yanhee.net,0,0,0,1,0,0,0,0,0
linkaddurl.ir,0,0,0,1,0,0,0,0,0
guilfordjournals.com,0,0,0,1,0,0,0,0,0
kagizmanfm.com,0,0,0,1,0,0,0,0,0
hd-720.com,0,0,0,1,0,0,0,0,0
elumbral.com,0,0,0,1,0,0,0,0,0
kdfc.com,0,0,0,1,0,0,0,0,0
heryerdentatil.com,0,0,0,1,0,0,0,0,0
amourx.net,0,0,0,1,0,0,0,0,0
bytebx.com,0,0,0,1,0,0,1,0,0
tudi.ir,0,0,0,1,0,0,0,0,0
randomrepublika.com,0,0,0,1,0,0,0,0,0
berovo.gov.mk,0,0,0,1,0,0,0,0,0
keyctrl.com,0,0,0,1,0,0,0,0,0
hifikit.se,0,0,0,1,0,0,0,0,0
nextdoorgirltemptation.com,0,0,0,1,0,0,0,0,0
afilsf.com,0,0,0,1,0,0,0,0,0
mynha.com,0,0,0,1,0,0,0,0,0
hattula.fi,0,0,0,1,0,0,0,0,0
yupe.ru,0,0,0,1,0,0,0,0,0
lakome2.com,0,0,0,1,0,0,0,0,0
sunofus.org,0,0,0,1,0,0,0,0,0
deemclub.com,0,0,0,1,0,0,0,0,0
foregon.com,0,0,0,1,0,0,0,0,0
ingilterehaberleri.net,0,0,0,1,0,0,0,0,0
kumtel.com,0,0,0,1,0,0,0,0,0
ukroptmarket.com.ua,0,0,0,1,0,0,1,0,0
driverschools.ru,0,0,0,1,0,0,0,0,0
religio.be,0,0,0,1,0,0,0,0,0
gioconomicon.net,0,0,0,1,0,0,0,0,0
dofollowsitelist.pw,0,0,0,1,0,0,0,0,0
shelleyvonstrunckel.com,0,0,0,1,0,0,0,0,0
bemup.com,0,0,0,1,0,0,0,0,0
cbdreem.com,0,0,0,1,0,0,0,0,0
legrand.com.br,0,0,0,1,0,0,0,0,0
sunwest.biz,0,0,0,1,0,0,0,0,0
nudist-forum.com,0,0,0,1,0,0,0,0,0
amarblog.com,0,0,0,1,0,0,0,0,0
cu-glamorous.jp,0,0,0,1,0,0,0,0,0
the-webdesign.net,0,0,0,1,0,0,0,0,0
forumdoreciclador.com.br,0,0,0,1,0,0,0,0,0
learnhebrewpod.com,0,0,0,1,0,0,0,0,0
alemtat.kz,0,0,0,1,0,0,0,0,0
maizenbrew.com,0,0,0,1,0,0,0,0,0
siom.in,0,0,0,1,0,0,0,0,0
ashotofadrenaline.net,0,0,0,1,0,0,0,0,0
khanwars.com,0,0,0,1,0,0,0,0,0
jack-jones.ca,0,0,0,1,0,0,0,0,0
kidsfunda.com,0,0,0,1,0,0,0,0,0
lebricomag.com,0,0,0,1,0,0,0,0,0
narad.org,0,0,0,1,0,0,0,0,0
wklawbusiness.com,0,0,0,1,0,0,0,0,0
thevideomode.com,0,0,0,1,0,0,0,0,0
axentwear.com,0,0,0,1,0,0,0,0,0
aetnafeds.com,0,0,0,1,0,0,0,0,0
ogbongefriends.com,0,0,0,1,0,0,0,0,0
jqueryfordesigners.com,0,0,0,1,0,0,0,0,0
gtechhtml.com,0,0,0,1,0,0,0,0,0
bollyarabic.com,0,0,0,1,0,0,0,0,0
maxhub.ru,0,0,0,1,0,0,0,0,0
countyrecords.com,0,0,0,1,0,0,0,0,0
host2post.com,0,0,0,1,0,0,1,0,0
alwakeelnews.com,0,0,0,1,0,0,0,0,0
asoury.net,0,0,0,1,0,0,0,0,0
mobelringen.no,0,0,0,1,0,0,0,0,0
pkfashiontrend.com,0,0,0,1,0,0,0,0,0
soflanights.com,0,0,0,1,0,0,0,0,0
pasolambak.com,0,0,0,1,0,0,0,0,0
mex-kmv.ru,0,0,0,1,0,0,0,0,0
mpsns.gov.my,0,0,0,1,0,0,0,0,0
jquery.com,0,0,0,1,0,0,0,0,0
247curtains.co.uk,0,0,0,1,0,0,0,0,0
e-akinita.gr,0,0,0,1,0,0,0,0,0
allnewspipeline.com,0,0,0,1,0,0,0,0,0
actitudsocial.com,0,0,0,1,0,0,0,0,0
rockanutrition.de,0,0,0,1,0,0,0,0,0
databaseanswers.org,0,0,0,1,0,0,0,0,0
vipbrands4less.co.uk,0,0,0,1,0,0,0,0,0
schoolzone.com,0,0,0,1,0,0,0,0,0
zebroid.ru,0,0,0,1,0,0,0,0,0
naja7host.net,0,0,0,1,0,0,0,0,0
mtgcoverage.com,0,0,0,1,0,0,0,0,0
fameswap.com,0,0,0,1,0,0,0,0,0
screengate.ch,0,0,0,1,0,0,0,0,0
itstudio.co,0,0,0,1,0,0,0,0,0
kissmam.cn,0,0,0,1,0,0,0,0,0
ginocanesten.com.br,0,0,0,1,0,0,0,0,0
tinyletterapp.com,0,0,0,1,0,0,0,0,0
xteenpictures.com,0,0,0,1,0,0,0,0,0
vapeabout.com,0,0,0,1,0,0,1,0,0
ends-russia.ru,0,0,0,1,0,0,0,0,0
onlinefacts.de,0,0,0,1,0,0,0,0,0
hentai2read.com,0,0,0,1,0,0,0,0,0
indicatif-telephone.net,0,0,0,1,0,0,0,0,0
thebeanstitch.com,0,0,0,1,0,0,0,0,0
westwing.fr,0,0,0,1,0,0,0,0,0
cinemamarket.ir,0,0,0,1,0,0,0,0,0
soladaves.com,0,0,0,1,0,0,0,0,0
zxip.com,0,0,0,1,0,0,0,0,0
atdownloaded.blogspot.com,0,0,0,1,0,0,1,0,0
net-addicts.com,0,0,0,1,0,0,0,0,0
videoskuns.com,0,0,0,1,0,0,0,0,0
gayadnetwork.com,0,0,0,1,0,0,0,0,0
miuegypt.edu.eg,0,0,0,1,0,0,0,0,0
architecturalceramics.com,0,0,0,1,0,0,0,0,0
geektimes.ru,0,0,0,1,0,0,0,0,0
tohoza.com,0,0,0,1,0,0,0,0,0
buttericks.se,0,0,0,1,0,0,0,0,0
mielsantamaria.com,0,0,0,1,0,0,0,0,0
yuupay.com,0,0,0,1,0,0,0,0,0
whatisgood.ru,0,0,0,1,0,0,0,0,0
mediaindonesia.com,0,0,0,1,0,0,0,0,0
personalloanshub.com,0,0,0,1,0,0,0,0,0
sowedane.com,0,0,0,1,0,0,0,0,0
soluto.com,0,0,0,1,0,0,0,0,0
tokorosso.ru,0,0,0,1,0,0,0,0,0
usdirectexpress.com,0,0,0,1,0,0,0,0,0
3seke.net,0,0,0,1,0,0,0,0,0
nitkoj.ru,0,0,0,1,0,0,0,0,0
landcruiser.com.ve,0,0,0,1,0,0,0,0,0
proplastik.com.br,0,0,0,1,0,0,0,0,0
dotpod.com.ar,0,0,0,1,0,0,0,0,0
irresistables.com,0,0,0,1,0,0,0,0,0
silverstream.com.ua,0,0,0,1,0,0,0,0,0
moudamepo.com,0,0,0,1,0,0,0,0,0
avless.com,0,0,0,1,0,0,0,0,0
nvdaily.com,0,0,0,1,0,0,0,0,0
sreebroadband.com,0,0,0,1,0,0,0,0,0
china-women-dating.com,0,0,0,1,0,0,0,0,0
jodhpurs.jp,0,0,0,1,0,0,0,0,0
womeninworldhistory.com,0,0,0,1,0,0,0,0,0
online-docfilm.com,0,0,0,1,0,0,0,0,0
comprotuttobio.com,0,0,0,1,0,0,0,0,0
aquaswisswatch.com,0,0,0,1,0,0,0,0,0
laravelista.com,0,0,0,1,0,0,0,0,0
zapmeta.es,0,0,0,1,0,0,0,0,0
asooban.ir,0,0,0,1,0,0,0,0,0
radioitalo4you.com,0,0,0,1,0,0,0,0,0
jennercphotography.com,0,0,0,1,0,0,0,0,0
animeconsortium.jp,0,0,0,1,0,0,0,0,0
olympicbiz.com,0,0,0,1,0,0,0,0,0
rovingjay.com,0,0,0,1,0,0,0,0,0
princetonk12.org,0,0,0,1,0,0,0,0,0
bourjois.fr,0,0,0,1,0,0,0,0,0
tigerwoodsfoundation.org,0,0,0,1,0,0,0,0,0
cpeicai.org,0,0,0,1,0,0,0,0,0
curricular.info,0,0,0,1,0,0,0,0,0
avto-master.info,0,0,0,1,0,0,0,0,0
serversplus.com,0,0,0,1,0,0,0,0,0
eroticandbeauty.com,0,0,0,1,0,0,0,0,0
q10soluciones.com,0,0,0,1,0,0,0,0,0
politikfilm.net,0,0,0,1,0,0,0,0,0
gimnazia22.ru,0,0,0,1,0,0,0,0,0
beddingsuperstore.com,0,0,0,1,0,0,0,0,0
deadfish-encod.es,0,0,0,1,0,0,0,0,0
aclsmedicaltraining.com,0,0,0,1,0,0,0,0,0
suong.org,0,0,0,1,0,0,0,0,0
supermarciano.com,0,0,0,1,0,0,0,0,0
haugenbok.no,0,0,0,1,0,0,0,0,0
bloknotik.ru,0,0,0,1,0,0,0,0,0
jetapplication.com,0,0,0,1,0,0,0,0,0
deskpro.com,0,0,0,1,0,0,0,0,0
2talk.co.nz,0,0,0,1,0,0,0,0,0
hqmad.com,0,0,0,1,0,0,0,0,0
sgmpro.com,0,0,0,1,0,0,0,0,0
librabgnet.com,0,0,0,1,0,0,1,0,0
hitachi-chem.co.jp,0,0,0,1,0,0,0,0,0
kawalingpinoy.com,0,0,0,1,0,0,0,0,0
pik-service.ru,0,0,0,1,0,0,0,0,0
newsslap.com,0,0,0,1,0,0,0,0,0
xn--80ahegc0alcf1a.xn--p1ai,0,0,0,1,0,0,0,0,0
stevequayle.com,0,0,0,1,0,0,0,0,0
dingzao.com,0,0,0,1,0,0,0,0,0
tharunayaweb.lk,0,0,0,1,0,0,0,0,0
5ae.gr,0,0,0,1,0,0,0,0,0
websvarka.ru,0,0,0,1,0,0,0,0,0
4amsaatchi.sv,0,0,0,1,0,0,0,0,0
sandisk-jp.com,0,0,0,1,0,0,0,0,0
osv.com,0,0,0,1,0,0,0,0,0
jobcv.me,0,0,0,1,0,0,0,0,0
beautynet.ru,0,0,0,1,0,0,0,0,0
fremdgehen69.com,0,0,0,1,0,0,0,0,0
perevezi.ru,0,0,0,1,0,0,0,0,0
mondosonoro.com,0,0,0,1,0,0,0,0,0
nielsg.com,0,0,0,1,0,0,0,0,0
spina.co.ua,0,0,0,1,0,0,0,0,0
kerribradford.com,0,0,0,1,0,0,0,0,0
kallipos.de,0,0,0,1,0,0,0,0,0
mym.com.ar,0,0,0,1,0,0,0,0,0
mall.sk,0,0,0,1,0,0,0,0,0
wargamesfactory.com,0,0,0,1,0,0,0,0,0
dramashd.com,0,0,0,1,0,0,0,0,0
indiamafia.com,0,0,0,1,0,0,0,0,0
mycoffeebox.com,0,0,0,1,0,0,1,0,0
nursinginterventionsrationales.blogspot.com,0,0,0,1,0,0,1,0,0
vadiandonanet.com,0,0,0,1,0,0,1,0,0
albertotorresi.com,0,0,0,1,0,0,0,0,0
layalinews.com,0,0,0,1,0,0,0,0,0
cardaily.vn,0,0,0,1,0,0,0,0,0
xxxxselfie.com,0,0,0,1,0,0,0,0,0
oei.org.co,0,0,0,1,0,0,0,0,0
blocktrail.com,0,0,0,1,0,0,0,0,0
murha.info,0,0,0,1,0,0,0,0,0
ninhthuan.gov.vn,0,0,0,1,0,0,0,0,0
hankooktire.com,0,0,0,1,0,0,0,0,0
alltechmirror.com,0,0,0,1,0,0,0,0,0
regione.abruzzo.it,0,0,0,1,0,0,0,0,0
sociograph.io,0,0,0,1,0,0,0,0,0
flordelizboutique.com.br,0,0,0,1,0,0,0,0,0
php.lv,0,0,0,1,0,0,0,0,0
tvxlive.com,0,0,0,1,0,0,0,0,0
autotritipro.gr,0,0,0,1,0,0,0,0,0
tier3juniorhockey.com,0,0,0,1,0,0,0,0,0
osteriamorini.com,0,0,0,1,0,0,0,0,0
tjori.com,0,0,0,1,0,0,0,0,0
kbcloud.com,0,0,0,1,0,0,0,0,0
jyfreeonline.blogspot.sg,0,0,0,1,0,0,0,0,0
single-ratgeber.net,0,0,0,1,0,0,0,0,0
seductoras.com.mx,0,0,0,1,0,0,0,0,0
presby.edu,0,0,0,1,0,0,0,0,0
marudai.jp,0,0,0,1,0,0,0,0,0
sobreomarketing.info,0,0,0,1,0,0,0,0,0
investools.com,0,0,0,1,0,0,0,0,0
ic.org,0,0,0,1,0,0,0,0,0
articlesofstyle.com,0,0,0,1,0,0,0,0,0
studio76.pro,0,0,0,1,0,0,0,0,0
allergybegone.com,0,0,0,1,0,0,0,0,0
fakebook.com,0,0,0,1,0,0,0,0,0
orange-shampoo.jp,0,0,0,1,0,0,0,0,0
durex.fr,0,0,0,1,0,0,0,0,0
thailog.net,0,0,0,1,0,0,0,0,0
thecentremk.com,0,0,0,1,0,0,0,0,0
plctwltter.com,0,0,0,1,0,0,0,0,0
metodologiaetecnologia.com.br,0,0,0,1,0,0,0,0,0
astroxcel.com,0,0,0,1,0,0,0,0,0
creame.com,0,0,0,1,0,0,0,0,0
vniindia.com,0,0,0,1,0,0,0,0,0
curlcdn.com,0,0,0,1,0,0,0,0,0
realestateoverload.com,0,0,0,1,0,0,0,0,0
adskom.net,0,0,0,1,0,0,0,0,0
randco.com,0,0,0,1,0,0,0,0,0
ringophone.com,0,0,0,1,0,0,0,0,0
frontmen.fm,0,0,0,1,0,0,0,0,0
tri.org.tw,0,0,0,1,0,0,0,0,0
badgeville.com,0,0,0,1,0,0,0,0,0
exponential-e.com,0,0,0,1,0,0,0,0,0
giveawaydose.in,0,0,0,1,0,0,0,0,0
klasoteka.pl,0,0,0,1,0,0,0,0,0
e-classroom.co.za,0,0,0,1,0,0,0,0,0
staticlp.com,0,0,0,1,0,0,0,0,0
bitcasa.com,0,0,0,1,0,0,0,0,0
theurbandaily.com,0,0,0,1,0,0,0,0,0
sualingua.com.br,0,0,0,1,0,0,0,0,0
qol.ru,0,0,0,1,0,0,0,0,0
viralselect.com,0,0,0,1,0,0,1,0,0
noarelaxation.com,0,0,0,1,0,0,0,0,0
ngsmidias.com,0,0,0,1,0,0,0,0,0
whofish.org,0,0,0,1,0,0,0,0,0
regenere.org,0,0,0,1,0,0,0,0,0
natunfeni.com,0,0,0,1,0,0,0,0,0
sharpologist.com,0,0,0,1,0,0,1,0,0
nahuo.com,0,0,0,1,0,0,0,0,0
xmsims.com,0,0,0,1,0,0,0,0,0
grygry2.com,0,0,0,1,0,0,0,0,0
kc-mm.com,0,0,0,1,0,0,0,0,0
manhattan-photo.ru,0,0,0,1,0,0,0,0,0
dharmalife.info,0,0,0,1,0,0,0,0,0
donnellygroup.ca,0,0,0,1,0,0,0,0,0
axeleo.com,0,0,0,1,0,0,0,0,0
zscaler.net,0,0,0,1,0,0,0,0,0
fragfinn.de,0,0,0,1,0,0,0,0,0
yolkat.info,0,0,0,1,0,0,0,0,0
qantasloyalty.com,0,0,0,1,0,0,0,0,0
pornobrasileiros.com,0,0,0,1,0,0,0,0,0
google.no,0,0,0,1,0,0,0,0,0
xn--yckds9a0b6il5fc4594ksfpb.net,0,0,0,1,0,0,0,0,0
on.br,0,0,0,1,0,0,0,0,0
koforiduapoly.edu.gh,0,0,0,1,0,0,0,0,0
self.com,0,0,0,1,0,0,0,0,0
artechock.de,0,0,0,1,0,0,0,0,0
autoskipper.ru,0,0,0,1,0,0,0,0,0
motorsportauctions.com,0,0,0,1,0,0,0,0,0
faithfullyglutenfree.com,0,0,0,1,0,0,0,0,0
onlinebingosites.ca,0,0,0,1,0,0,0,0,0
mykodial.com,0,0,0,1,0,0,0,0,0
zalara.tk,0,0,0,1,0,0,0,0,0
educacionenred.pe,0,0,0,1,0,0,0,0,0
cineticket-la.com,0,0,0,1,0,0,0,0,0
goshowoff.com,0,0,0,1,0,0,0,0,0
mwcboard.com,0,0,0,1,0,0,0,0,0
whohasaccess.com,0,0,0,1,0,0,0,0,0
rimanggis.com,0,0,0,1,0,0,0,0,0
painted-ladies.com,0,0,0,1,0,0,0,0,0
merg.pl,0,0,0,1,0,0,0,0,0
cairo5.com,0,0,0,1,0,0,0,0,0
milanoweekend.it,0,0,0,1,0,0,0,0,0
officesupermarket.co.uk,0,0,0,1,0,0,1,0,0
fushionmag.com,0,0,0,1,0,0,0,0,0
marksandspencerfinland.fi,0,0,0,1,0,0,0,0,0
0352.ua,0,0,0,1,0,0,0,0,0
witkeysky.com,0,0,0,1,0,0,0,0,0
bizsoftwares.tk,0,0,0,1,0,0,0,0,0
ptvcricketpk.net,0,0,0,1,0,0,0,0,0
ditu6.com,0,0,0,1,0,0,0,0,0
piecesfrigo.com,0,0,0,1,0,0,0,0,0
spaincrisis.blogspot.com,0,0,0,1,0,0,1,0,0
topbloemen.nl,0,0,0,1,0,0,0,0,0
sketchnotearmy.com,0,0,0,1,0,0,0,0,0
depqc.ca,0,0,0,1,0,0,0,0,0
xtc-load.de,0,0,0,1,0,0,0,0,0
flyracing.com,0,0,0,1,0,0,0,0,0
inmonarch.com,0,0,0,1,0,0,0,0,0
anime-realm.com,0,0,0,1,0,0,0,0,0
myslide.es,0,0,0,1,0,0,0,0,0
duck.co,0,0,0,1,0,0,0,0,0
bigrockcoupon2014.com,0,0,0,1,0,0,0,0,0
youssup.com,0,0,0,1,0,0,0,0,0
capitastar.com,0,0,0,1,0,0,0,0,0
maofuwu.com,0,0,0,1,0,0,0,0,0
photo-venus.blogspot.com.es,0,0,0,1,0,0,1,0,0
acegroup.com,0,0,0,1,0,0,0,0,0
isibindi.co.za,0,0,0,1,0,0,0,0,0
lovehhy.net,0,0,0,1,0,0,0,0,0
nurglestube.com,0,0,0,1,0,0,0,0,0
toutabidjan.com,0,0,0,1,0,0,0,0,0
idognames.com,0,0,0,1,0,0,0,0,0
oktav.hu,0,0,0,1,0,0,0,0,0
sintonizados.com.br,0,0,0,1,0,0,0,0,0
koyauniversity.org,0,0,0,1,0,0,0,0,0
chevroletinalco.cl,0,0,0,1,0,0,0,0,0
netprofitexplosion.com,0,0,0,1,0,0,0,0,0
hardcorepornism.com,0,0,0,1,0,0,0,0,0
e-strannik.livejournal.com,0,0,0,1,0,0,0,0,0
xoweather.com,0,0,0,1,0,0,0,0,0
makinasi.biz,0,0,0,1,0,0,0,0,0
mapometer.com,0,0,0,1,0,0,0,0,0
crazyfree.com.au,0,0,0,1,0,0,0,0,0
fallout4-pc.com,0,0,0,1,0,0,0,0,0
netstate.com,0,0,0,1,0,0,0,0,0
ratsandmore.com,0,0,0,1,0,0,0,0,0
soufeel.com.vn,0,0,0,1,0,0,0,0,0
goodlifeplay.com,0,0,0,1,0,0,0,0,0
getstacker.com,0,0,0,1,0,0,0,0,0
aaa.ac.jp,0,0,0,1,0,0,0,0,0
garage.com,0,0,0,1,0,0,0,0,0
bcstatic.com,0,0,0,1,0,0,0,0,0
swvideomagazine.com,0,0,0,1,0,0,0,0,0
applinks.org,0,0,0,1,0,0,0,0,0
ipmnet.ru,0,0,0,1,0,0,0,0,0
sitopartner.wix.com,0,0,0,1,0,0,1,0,0
redwingsafety.com,0,0,0,1,0,0,0,0,0
lustscout.tk,0,0,0,1,0,0,0,0,0
connectfarmer.com,0,0,0,1,0,0,0,0,0
beraforcongress.com,0,0,0,1,0,0,0,0,0
autoskola-testy.cz,0,0,0,1,0,0,0,0,0
private.com,0,0,0,1,0,0,0,0,0
haberpress.net,0,0,0,1,0,0,0,0,0
nepology.com,0,0,0,1,0,0,0,0,0
mobilesexlife.mobi,0,0,0,1,0,0,0,0,0
longsight.com,0,0,0,1,0,0,1,0,0
osbma.in,0,0,0,1,0,0,0,0,0
heraldicum.ru,0,0,0,1,0,0,0,0,0
allkpoper.com,0,0,0,1,0,0,0,0,0
gamerhouse.com.br,0,0,0,1,0,0,0,0,0
waveshop.com.ua,0,0,0,1,0,0,0,0,0
parisgroup.ae,0,0,0,1,0,0,0,0,0
openminded.com,0,0,0,1,0,0,0,0,0
kg-r.com,0,0,0,1,0,0,0,0,0
rusvesta.ru,0,0,0,1,0,0,0,0,0
plastinfo.ru,0,0,0,1,0,0,0,0,0
dubaitrade.ae,0,0,0,1,0,0,0,0,0
beterafrikaans.co.za,0,0,0,1,0,0,0,0,0
zarebasystems.com,0,0,0,1,0,0,0,0,0
italianways.com,0,0,0,1,0,0,0,0,0
wgcshop.com,0,0,0,1,0,0,0,0,0
oitan.info,0,0,0,1,0,0,0,0,0
activelifenutrition.ru,0,0,0,1,0,0,0,0,0
kraftly.com,0,0,0,1,0,0,0,0,0
shufu-job.jp,0,0,0,1,0,0,0,0,0
footballroar.com,0,0,0,1,0,0,0,0,0
jcc.jp,0,0,0,1,0,0,0,0,0
tablotahlilgaran.com,0,0,0,1,0,0,0,0,0
vceplus.com,0,0,0,1,0,0,0,0,0
lib.ia.us,0,0,0,1,0,0,0,0,0
testarena.de,0,0,0,1,0,0,0,0,0
nfta.com,0,0,0,1,0,0,0,0,0
2st.jp,0,0,0,1,0,0,0,0,0
aaltci.org,0,0,0,1,0,0,0,0,0
meandmygifts.com,0,0,0,1,0,0,0,0,0
smalluae.com,0,0,0,1,0,0,0,0,0
dodgeball.or.jp,0,0,0,1,0,0,0,0,0
site-audit.ru,0,0,0,1,0,0,0,0,0
zoofast.gr,0,0,0,1,0,0,0,0,0
videospornohd.xxx,0,0,0,1,0,0,0,0,0
filmemusicaa.blogspot.it,0,0,0,1,0,0,0,0,0
tamashin.jp,0,0,0,1,0,0,0,0,0
exhib-voyeur.com,0,0,0,1,0,0,0,0,0
lg-latino.com,0,0,0,1,0,0,0,0,0
albeet.com,0,0,0,1,0,0,1,0,0
tokyo-e-gumi.jp,0,0,0,1,0,0,0,0,0
alexatnet.com,0,0,0,1,0,0,1,0,0
gkseries.com,0,0,0,1,0,0,0,0,0
unpez.com,0,0,0,1,0,0,0,0,0
dubrovka-today.ru,0,0,0,1,0,0,0,0,0
linkstrasse.de,0,0,0,1,0,0,0,0,0
beddinginn.com,0,0,0,1,0,0,0,0,0
3tech.org,0,0,0,1,0,0,0,0,0
onehackup.com,0,0,0,1,0,0,0,0,0
gthlcanada.com,0,0,0,1,0,0,0,0,0
appiancloud.com,0,0,0,1,0,0,0,0,0
lesarts.com,0,0,0,1,0,0,0,0,0
travelmaniak.co.uk,0,0,0,1,0,0,0,0,0
garinkilpatrick.com,0,0,0,1,0,0,0,0,0
playerpage4497.info,0,0,0,1,0,0,0,0,0
blackthen.com,0,0,0,1,0,0,0,0,0
edai.com,0,0,0,1,0,0,0,0,0
japamart.com,0,0,0,1,0,0,1,0,0
njhiking.com,0,0,0,1,0,0,0,0,0
siparisuzmani.net,0,0,0,1,0,0,0,0,0
clermontauditor.org,0,0,0,1,0,0,0,0,0
peva.cz,0,0,0,1,0,0,0,0,0
clicpublic.be,0,0,0,1,0,0,0,0,0
cn357.com,0,0,0,1,0,0,0,0,0
bigfamilyblessings.com,0,0,0,1,0,0,0,0,0
realcountryladies.com,0,0,0,1,0,0,0,0,0
paoxue.com,0,0,0,1,0,0,0,0,0
fmeextensions.com,0,0,0,1,0,0,0,0,0
sbg.com.sa,0,0,0,1,0,0,0,0,0
lovit.mx,0,0,0,1,0,0,0,0,0
tmzsweepstakes.com,0,0,0,1,0,0,0,0,0
easybucky.tumblr.com,0,0,0,1,0,0,0,0,0
nwservicecenter.com,0,0,0,1,0,0,0,0,0
pana.com.ph,0,0,0,1,0,0,0,0,0
misterlox.de,0,0,0,1,0,0,0,0,0
secret-enjoy.com,0,0,0,1,0,0,0,0,0
rootsports.com,0,0,0,1,0,0,0,0,0
sexfreelook.com,0,0,0,1,0,0,0,0,0
korfez.com.tr,0,0,0,1,0,0,0,0,0
modfiles.ru,0,0,0,1,0,0,0,0,0
hollygarden.co.kr,0,0,0,1,0,0,0,0,0
